2024-07-15 06:04:59,Elephant detected at 2024-07-15 06:04:59,-1.286389,36.817223
2024-07-15 06:05:04,Elephant detected at 2024-07-15 06:05:04,-1.286389,36.817223
2024-07-15 06:05:06,Elephant detected at 2024-07-15 06:05:06,-1.286389,36.817223
2024-07-15 06:05:07,Elephant detected at 2024-07-15 06:05:07,-1.286389,36.817223
2024-07-15 06:05:09,Elephant detected at 2024-07-15 06:05:09,-1.286389,36.817223
2024-07-15 06:05:12,Elephant detected at 2024-07-15 06:05:12,-1.286389,36.817223
2024-07-15 06:05:14,Elephant detected at 2024-07-15 06:05:14,-1.286389,36.817223
2024-07-15 06:05:16,Elephant detected at 2024-07-15 06:05:16,-1.286389,36.817223
2024-07-15 06:05:18,Elephant detected at 2024-07-15 06:05:18,-1.286389,36.817223
2024-07-15 06:05:19,Elephant detected at 2024-07-15 06:05:19,-1.286389,36.817223
2024-07-15 06:05:21,Elephant detected at 2024-07-15 06:05:21,-1.286389,36.817223
2024-07-15 06:05:31,Elephant detected at 2024-07-15 06:05:31,-1.286389,36.817223
2024-07-15 06:05:32,Elephant detected at 2024-07-15 06:05:32,-1.286389,36.817223
2024-07-15 06:05:44,Elephant detected at 2024-07-15 06:05:44,-1.286389,36.817223
2024-07-15 06:05:45,Elephant detected at 2024-07-15 06:05:45,-1.286389,36.817223
2024-07-15 06:05:47,Elephant detected at 2024-07-15 06:05:47,-1.286389,36.817223
2024-07-15 06:11:48,Elephant detected at 2024-07-15 06:11:48,-1.286389,36.817223
2024-07-15 06:11:55,Elephant detected at 2024-07-15 06:11:55,-1.286389,36.817223
2024-07-15 06:11:57,Elephant detected at 2024-07-15 06:11:57,-1.286389,36.817223
2024-07-15 06:11:58,Elephant detected at 2024-07-15 06:11:58,-1.286389,36.817223
2024-07-15 06:12:04,Elephant detected at 2024-07-15 06:12:04,-1.286389,36.817223
2024-07-15 06:12:05,Elephant detected at 2024-07-15 06:12:05,-1.286389,36.817223
2024-07-15 06:12:07,Elephant detected at 2024-07-15 06:12:07,-1.286389,36.817223
2024-07-15 06:12:08,Elephant detected at 2024-07-15 06:12:08,-1.286389,36.817223
2024-07-15 06:12:11,Elephant detected at 2024-07-15 06:12:11,-1.286389,36.817223
2024-07-15 06:12:13,Elephant detected at 2024-07-15 06:12:13,-1.286389,36.817223
2024-07-15 06:12:14,Elephant detected at 2024-07-15 06:12:14,-1.286389,36.817223
2024-07-15 06:12:16,Elephant detected at 2024-07-15 06:12:16,-1.286389,36.817223
2024-07-15 06:12:18,Elephant detected at 2024-07-15 06:12:18,-1.286389,36.817223
2024-07-15 06:12:20,Elephant detected at 2024-07-15 06:12:20,-1.286389,36.817223
2024-07-15 06:12:29,Elephant detected at 2024-07-15 06:12:29,-1.286389,36.817223
2024-07-15 06:12:30,Elephant detected at 2024-07-15 06:12:30,-1.286389,36.817223
2024-07-15 06:12:40,Elephant detected at 2024-07-15 06:12:40,-1.286389,36.817223
2024-07-15 06:12:42,Elephant detected at 2024-07-15 06:12:42,-1.286389,36.817223
2024-07-15 06:12:43,Elephant detected at 2024-07-15 06:12:43,-1.286389,36.817223
2024-07-15 06:31:33,Elephant detected at 2024-07-15 06:31:33,-1.286389,36.817223
2024-07-15 06:33:17,Elephant detected at 2024-07-15 06:33:17,-1.286389,36.817223
2024-07-15 06:33:25,Elephant detected at 2024-07-15 06:33:25,-1.286389,36.817223
2024-07-15 06:33:28,Elephant detected at 2024-07-15 06:33:28,-1.286389,36.817223
2024-07-15 06:33:29,Elephant detected at 2024-07-15 06:33:29,-1.286389,36.817223
2024-07-15 06:33:35,Elephant detected at 2024-07-15 06:33:35,-1.286389,36.817223
2024-07-15 06:33:37,Elephant detected at 2024-07-15 06:33:37,-1.286389,36.817223
2024-07-15 06:33:39,Elephant detected at 2024-07-15 06:33:39,-1.286389,36.817223
2024-07-15 06:33:41,Elephant detected at 2024-07-15 06:33:41,-1.286389,36.817223
2024-07-15 06:33:45,Elephant detected at 2024-07-15 06:33:45,-1.286389,36.817223
2024-07-15 06:33:47,Elephant detected at 2024-07-15 06:33:47,-1.286389,36.817223
2024-07-15 06:33:49,Elephant detected at 2024-07-15 06:33:49,-1.286389,36.817223
2024-07-15 06:33:52,Elephant detected at 2024-07-15 06:33:52,-1.286389,36.817223
2024-07-15 06:33:54,Elephant detected at 2024-07-15 06:33:54,-1.286389,36.817223
2024-07-15 06:33:56,Elephant detected at 2024-07-15 06:33:56,-1.286389,36.817223
2024-07-15 06:34:06,Elephant detected at 2024-07-15 06:34:06,-1.286389,36.817223
2024-07-15 06:34:07,Elephant detected at 2024-07-15 06:34:07,-1.286389,36.817223
2024-07-15 06:34:19,Elephant detected at 2024-07-15 06:34:19,-1.286389,36.817223
2024-07-15 06:34:21,Elephant detected at 2024-07-15 06:34:21,-1.286389,36.817223
2024-07-15 06:34:23,Elephant detected at 2024-07-15 06:34:23,-1.286389,36.817223
2024-07-15 07:00:02,Elephant detected at 2024-07-15 07:00:02,-1.286389,36.817223
2024-07-15 07:00:10,Elephant detected at 2024-07-15 07:00:10,-1.286389,36.817223
2024-07-15 07:00:12,Elephant detected at 2024-07-15 07:00:12,-1.286389,36.817223
2024-07-15 07:00:13,Elephant detected at 2024-07-15 07:00:13,-1.286389,36.817223
2024-07-15 07:00:19,Elephant detected at 2024-07-15 07:00:19,-1.286389,36.817223
2024-07-15 07:00:21,Elephant detected at 2024-07-15 07:00:21,-1.286389,36.817223
2024-07-15 07:00:23,Elephant detected at 2024-07-15 07:00:23,-1.286389,36.817223
2024-07-15 07:00:25,Elephant detected at 2024-07-15 07:00:25,-1.286389,36.817223
2024-07-15 07:00:29,Elephant detected at 2024-07-15 07:00:29,-1.286389,36.817223
2024-07-15 07:00:31,Elephant detected at 2024-07-15 07:00:31,-1.286389,36.817223
2024-07-15 07:00:33,Elephant detected at 2024-07-15 07:00:33,-1.286389,36.817223
2024-07-15 07:00:37,Elephant detected at 2024-07-15 07:00:37,-1.286389,36.817223
2024-07-15 07:00:38,Elephant detected at 2024-07-15 07:00:38,-1.286389,36.817223
2024-07-15 07:00:41,Elephant detected at 2024-07-15 07:00:41,-1.286389,36.817223
2024-07-15 07:00:51,Elephant detected at 2024-07-15 07:00:51,-1.286389,36.817223
2024-07-15 07:00:52,Elephant detected at 2024-07-15 07:00:52,-1.286389,36.817223
2024-07-15 07:01:07,Elephant detected at 2024-07-15 07:01:07,-1.286389,36.817223
2024-07-15 07:01:09,Elephant detected at 2024-07-15 07:01:09,-1.286389,36.817223
2024-07-15 07:01:11,Elephant detected at 2024-07-15 07:01:11,-1.286389,36.817223
2024-07-15 09:00:14,Elephant detected at 2024-07-15 09:00:14,-1.286389,36.817223
2024-07-15 09:00:20,Elephant detected at 2024-07-15 09:00:20,-1.286389,36.817223
2024-07-15 09:00:22,Elephant detected at 2024-07-15 09:00:22,-1.286389,36.817223
2024-07-15 09:00:23,Elephant detected at 2024-07-15 09:00:23,-1.286389,36.817223
2024-07-15 09:00:29,Elephant detected at 2024-07-15 09:00:29,-1.286389,36.817223
2024-07-15 09:00:32,Elephant detected at 2024-07-15 09:00:32,-1.286389,36.817223
2024-07-15 09:00:33,Elephant detected at 2024-07-15 09:00:33,-1.286389,36.817223
2024-07-15 09:00:36,Elephant detected at 2024-07-15 09:00:36,-1.286389,36.817223
2024-07-15 09:00:39,Elephant detected at 2024-07-15 09:00:39,-1.286389,36.817223
2024-07-15 09:00:41,Elephant detected at 2024-07-15 09:00:41,-1.286389,36.817223
2024-07-15 09:00:43,Elephant detected at 2024-07-15 09:00:43,-1.286389,36.817223
2024-07-15 09:00:45,Elephant detected at 2024-07-15 09:00:45,-1.286389,36.817223
2024-07-15 09:00:47,Elephant detected at 2024-07-15 09:00:47,-1.286389,36.817223
2024-07-15 09:00:49,Elephant detected at 2024-07-15 09:00:49,-1.286389,36.817223
2024-07-15 09:01:00,Elephant detected at 2024-07-15 09:01:00,-1.286389,36.817223
2024-07-15 09:01:01,Elephant detected at 2024-07-15 09:01:01,-1.286389,36.817223
2024-07-15 09:01:11,Elephant detected at 2024-07-15 09:01:11,-1.286389,36.817223
2024-07-15 09:01:13,Elephant detected at 2024-07-15 09:01:13,-1.286389,36.817223
2024-07-15 09:01:14,Elephant detected at 2024-07-15 09:01:14,-1.286389,36.817223
2024-07-15 13:00:44,Elephant detected at 2024-07-15 13:00:44,-1.286389,36.817223
2024-07-15 13:00:51,Elephant detected at 2024-07-15 13:00:51,-1.286389,36.817223
2024-07-15 13:00:54,Elephant detected at 2024-07-15 13:00:54,-1.286389,36.817223
2024-07-15 13:00:55,Elephant detected at 2024-07-15 13:00:55,-1.286389,36.817223
2024-07-15 13:01:01,Elephant detected at 2024-07-15 13:01:01,-1.286389,36.817223
2024-07-15 13:01:03,Elephant detected at 2024-07-15 13:01:03,-1.286389,36.817223
2024-07-15 13:01:05,Elephant detected at 2024-07-15 13:01:05,-1.286389,36.817223
2024-07-15 13:01:07,Elephant detected at 2024-07-15 13:01:07,-1.286389,36.817223
2024-07-15 13:01:11,Elephant detected at 2024-07-15 13:01:11,-1.286389,36.817223
2024-07-15 13:01:13,Elephant detected at 2024-07-15 13:01:13,-1.286389,36.817223
2024-07-15 13:01:15,Elephant detected at 2024-07-15 13:01:15,-1.286389,36.817223
2024-07-15 13:01:18,Elephant detected at 2024-07-15 13:01:18,-1.286389,36.817223
2024-07-15 13:01:19,Elephant detected at 2024-07-15 13:01:19,-1.286389,36.817223
2024-07-15 13:01:21,Elephant detected at 2024-07-15 13:01:21,-1.286389,36.817223
2024-07-15 13:01:31,Elephant detected at 2024-07-15 13:01:31,-1.286389,36.817223
2024-07-15 13:01:32,Elephant detected at 2024-07-15 13:01:32,-1.286389,36.817223
2024-07-15 13:01:43,Elephant detected at 2024-07-15 13:01:43,-1.286389,36.817223
2024-07-15 13:01:45,Elephant detected at 2024-07-15 13:01:45,-1.286389,36.817223
2024-07-15 13:01:47,Elephant detected at 2024-07-15 13:01:47,-1.286389,36.817223
2024-07-17 09:53:45,Elephant detected at 2024-07-17 09:53:45,-1.286389,36.817223
2024-07-17 09:53:52,Elephant detected at 2024-07-17 09:53:52,-1.286389,36.817223
2024-07-17 09:53:53,Elephant detected at 2024-07-17 09:53:53,-1.286389,36.817223
2024-07-17 09:53:54,Elephant detected at 2024-07-17 09:53:54,-1.286389,36.817223
2024-07-17 09:53:59,Elephant detected at 2024-07-17 09:53:59,-1.286389,36.817223
2024-07-17 09:54:01,Elephant detected at 2024-07-17 09:54:01,-1.286389,36.817223
2024-07-17 09:54:03,Elephant detected at 2024-07-17 09:54:03,-1.286389,36.817223
2024-07-17 09:54:04,Elephant detected at 2024-07-17 09:54:04,-1.286389,36.817223
2024-07-17 09:54:08,Elephant detected at 2024-07-17 09:54:08,-1.286389,36.817223
2024-07-17 09:54:09,Elephant detected at 2024-07-17 09:54:09,-1.286389,36.817223
2024-07-17 09:54:12,Elephant detected at 2024-07-17 09:54:12,-1.286389,36.817223
2024-07-17 09:54:14,Elephant detected at 2024-07-17 09:54:14,-1.286389,36.817223
2024-07-17 09:54:16,Elephant detected at 2024-07-17 09:54:16,-1.286389,36.817223
2024-07-17 09:54:18,Elephant detected at 2024-07-17 09:54:18,-1.286389,36.817223
2024-07-17 09:54:27,Elephant detected at 2024-07-17 09:54:27,-1.286389,36.817223
2024-07-17 09:54:28,Elephant detected at 2024-07-17 09:54:28,-1.286389,36.817223
2024-07-17 09:54:39,Elephant detected at 2024-07-17 09:54:39,-1.286389,36.817223
2024-07-17 09:54:41,Elephant detected at 2024-07-17 09:54:41,-1.286389,36.817223
2024-07-17 09:54:42,Elephant detected at 2024-07-17 09:54:42,-1.286389,36.817223
2024-07-18 13:41:00,Elephant detected at 2024-07-18 13:41:00,-1.286389,36.817223
2024-07-18 13:41:08,Elephant detected at 2024-07-18 13:41:08,-1.286389,36.817223
2024-07-18 13:41:10,Elephant detected at 2024-07-18 13:41:10,-1.286389,36.817223
2024-07-18 13:41:11,Elephant detected at 2024-07-18 13:41:11,-1.286389,36.817223
2024-07-18 13:41:19,Elephant detected at 2024-07-18 13:41:19,-1.286389,36.817223
2024-07-18 13:41:21,Elephant detected at 2024-07-18 13:41:21,-1.286389,36.817223
2024-07-18 13:41:23,Elephant detected at 2024-07-18 13:41:23,-1.286389,36.817223
2024-07-18 13:41:25,Elephant detected at 2024-07-18 13:41:25,-1.286389,36.817223
2024-07-18 13:41:30,Elephant detected at 2024-07-18 13:41:30,-1.286389,36.817223
2024-07-18 13:41:31,Elephant detected at 2024-07-18 13:41:31,-1.286389,36.817223
2024-07-18 13:41:34,Elephant detected at 2024-07-18 13:41:34,-1.286389,36.817223
2024-07-18 13:41:36,Elephant detected at 2024-07-18 13:41:36,-1.286389,36.817223
2024-07-18 13:41:37,Elephant detected at 2024-07-18 13:41:37,-1.286389,36.817223
2024-07-18 13:41:39,Elephant detected at 2024-07-18 13:41:39,-1.286389,36.817223
2024-07-18 13:41:51,Elephant detected at 2024-07-18 13:41:51,-1.286389,36.817223
2024-07-18 13:41:51,Elephant detected at 2024-07-18 13:41:51,-1.286389,36.817223
2024-07-18 13:42:04,Elephant detected at 2024-07-18 13:42:04,-1.286389,36.817223
2024-07-18 13:42:06,Elephant detected at 2024-07-18 13:42:06,-1.286389,36.817223
2024-07-18 13:42:07,Elephant detected at 2024-07-18 13:42:07,-1.286389,36.817223
